,PWSID,OFFICE,SYSTEMNAME,DESIGNCAPCITY,PLANTNUMBER,PLANTSTATUS,REPORTDATE,MAX_TREATED,AVG_TREATED
35696,6274821,SWD,STORAGE KING USA,1.0,1,ACTIVE,202312,3500.0,1587.0
35697,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202301,11100.0,4777.0
35698,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202302,6950.0,4086.0
35699,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202304,7150.0,4638.0
35700,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202305,65000.0,4415.0
35701,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202307,7400.0,4913.0
35702,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202308,8300.0,5121.0
35703,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202309,11100.0,7542.0
35704,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202310,12050.0,7991.0
35705,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202311,9650.0,6478.0
35706,6274847,SWD,SPARTRONICS,115200.0,1,ACTIVE,202312,9450.0,5313.0
35707,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202301,18650.0,10777.0
35708,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202302,20800.0,13319.0
35709,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202303,23600.0,16685.0
35710,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202304,20333.0,15305.0
35711,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202305,17650.0,11774.0
35712,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202306,22050.0,9047.0
35713,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202307,24360.0,17522.0
35714,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202308,24750.0,17119.0
35715,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202309,25550.0,14826.0
35716,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202310,17500.0,13476.0
35717,6274859,SWD,COUNTRYSIDE ESTATES,96000.0,1,ACTIVE,202312,19850.0,13671.0
35718,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202301,49068.0,45090.0
35719,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202302,72000.0,53157.0
35720,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202303,66600.0,54448.0
35721,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202304,76633.0,51080.0
35722,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202305,76250.0,47010.0
35723,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202306,62400.0,49785.0
35724,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202307,73100.0,51619.0
35725,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202308,54600.0,45132.0
35726,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202309,50050.0,45159.0
35727,6274862,SWD,TOPICS RV TRAVEL TRAILER PARK,115000.0,1,ACTIVE,202311,58850.0,43503.0
35728,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202301,850.0,498.0
35729,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202304,636.0,330.0
35730,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202305,374.0,283.0
35731,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202306,780.0,370.0
35732,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202307,480.0,342.0
35733,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202308,630.0,353.0
35734,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202309,1070.0,406.0
35735,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202311,580.0,336.0
35736,6274874,SWD,7-11 #35369,1.0,1,ACTIVE,202312,400.0,253.0
35737,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202303,1936.0,1211.0
35738,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202304,1936.0,1222.0
35739,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202305,1380.0,996.0
35740,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202306,1102.0,677.0
35741,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202307,1562.0,739.0
35742,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202308,586.0,513.0
35743,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202309,520.0,459.0
35744,6274876,SWD,REBEL #828,1.0,1,ACTIVE,202312,638.0,516.0
35745,6274877,SWD,UNITED PARCEL SERVICE,1.0,1,ACTIVE,202303,700.0,530.0
35746,6274877,SWD,UNITED PARCEL SERVICE,1.0,1,ACTIVE,202305,710.0,590.0
35747,6274877,SWD,UNITED PARCEL SERVICE,1.0,1,ACTIVE,202306,750.0,597.0
35748,6274877,SWD,UNITED PARCEL SERVICE,1.0,1,ACTIVE,202309,850.0,667.0
35749,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202301,855.0,462.0
35750,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202302,270.0,243.0
35751,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202303,247.0,177.0
35752,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202304,247.0,178.0
35753,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202305,292.0,239.0
35754,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202306,135.0,111.0
35755,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202307,189.0,136.0
35756,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202308,252.0,154.0
35757,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202309,225.0,190.0
35758,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202310,333.0,238.0
35759,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202311,720.0,342.0
35760,6274884,SWD,FAITH BAPTIST CHURCH,1.0,1,ACTIVE,202312,450.0,228.0
35761,6274892,SWD,ADVENTURE COAST FUN PARK (SPRINGLETON),1.0,1,ACTIVE,202303,220.0,110.0
35762,6274892,SWD,ADVENTURE COAST FUN PARK (SPRINGLETON),1.0,1,ACTIVE,202305,170.0,96.0
35763,6274892,SWD,ADVENTURE COAST FUN PARK (SPRINGLETON),1.0,1,ACTIVE,202306,250.0,117.0
35764,6274892,SWD,ADVENTURE COAST FUN PARK (SPRINGLETON),1.0,1,ACTIVE,202309,220.0,108.0
35765,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202301,250.0,214.0
35766,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202302,250.0,213.0
35767,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202303,260.0,221.0
35768,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202304,250.0,215.0
35769,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202306,260.0,230.0
35770,6277004,SWD,DES CHAMPS CORNER (FKA RMG RETAL),1.0,1,ACTIVE,202309,240.0,212.0
35771,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202301,4000.0,2032.0
35772,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202302,7000.0,3000.0
35773,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202303,25200.0,9677.0
35774,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202304,10800.0,6500.0
35775,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202305,4000.0,2302.0
35776,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202306,5000.0,1767.0
35777,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202307,3000.0,2419.0
35778,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202310,19500.0,4387.0
35779,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202311,9000.0,3800.0
35780,6277026,SWD,CEMEX BROOKSVILLE QUARRY,1.0,1,ACTIVE,202312,9200.0,3516.0
35781,6277030,SWD,BROOKSVILLE LODGE #2582,1.0,1,ACTIVE,202303,220.0,147.0
35782,6277030,SWD,BROOKSVILLE LODGE #2582,1.0,1,ACTIVE,202305,250.0,129.0
35783,6277030,SWD,BROOKSVILLE LODGE #2582,1.0,1,ACTIVE,202306,250.0,128.0
35784,6277030,SWD,BROOKSVILLE LODGE #2582,1.0,1,ACTIVE,202307,250.0,128.0
35785,6277030,SWD,BROOKSVILLE LODGE #2582,1.0,1,ACTIVE,202309,300.0,191.0
35786,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202301,4500.0,4206.0
35787,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202302,4280.0,3918.0
35788,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202303,4680.0,3922.0
35789,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202304,15400.0,5603.0
35790,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202305,11100.0,4451.0
35791,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202306,4500.0,3920.0
35792,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202307,6150.0,4619.0
35793,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202310,3800.0,3000.0
35794,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202311,9800.0,6033.0
35795,6277033,SWD,AUTONATION FORD BROOKSVILLE,1.0,1,ACTIVE,202312,10500.0,2935.0
35796,6277039,SWD,RIVER RATZ CAFE,1.0,1,ACTIVE,202303,1300.0,313.0
35797,6277039,SWD,RIVER RATZ CAFE,1.0,1,ACTIVE,202306,3000.0,447.0
35798,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202301,210000.0,156710.0
35799,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202302,235000.0,160607.0
35800,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202303,278000.0,185484.0
35801,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202304,252000.0,184633.0
35802,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202305,262000.0,189355.0
35803,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202306,200000.0,158333.0
35804,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202307,250000.0,156452.0
35805,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202308,270000.0,160645.0
35806,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202309,230000.0,162667.0
35807,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202310,410000.0,135806.0
35808,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202311,220000.0,173667.0
35809,6277059,SWD,HERNANDO CO UTL-WEST,298000.0,5,ACTIVE,202312,250000.0,166129.0
35810,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202301,270000.0,172258.0
35811,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202302,0.0,0.0
35812,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202303,500000.0,298387.0
35813,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202304,540000.0,265000.0
35814,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202305,580000.0,274839.0
35815,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202306,500000.0,319333.0
35816,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202307,560000.0,326774.0
35817,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202308,570000.0,278387.0
35818,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202309,390000.0,79000.0
35819,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202310,740000.0,338387.0
35820,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202311,510000.0,307000.0
35821,6277059,SWD,HERNANDO CO UTL-WEST,1296000.0,15,ACTIVE,202312,410000.0,309032.0
35822,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202301,2200000.0,1864516.0
35823,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202302,2520000.0,1975357.0
35824,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202303,2570000.0,2110645.0
35825,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202304,2560000.0,2168000.0
35826,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202305,2650000.0,2179032.0
35827,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202306,2490000.0,1965667.0
35828,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202307,2760000.0,2074516.0
35829,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202308,3980000.0,2371613.0
35830,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202309,2430000.0,1618333.0
35831,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202310,2780000.0,1938387.0
35832,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202311,2300000.0,1884333.0
35833,6277059,SWD,HERNANDO CO UTL-WEST,1441000.0,23,ACTIVE,202312,2240000.0,1844839.0
35834,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202301,1520000.0,1149677.0
35835,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202302,1310000.0,997500.0
35836,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202303,1470000.0,1176452.0
35837,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202304,2406500.0,2368111.0
35838,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202305,1470000.0,1184516.0
35839,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202306,1470000.0,1161667.0
35840,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202307,1360000.0,887742.0
35841,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202308,1360000.0,1008065.0
35842,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202309,1440000.0,1168000.0
35843,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202310,2560000.0,1128710.0
35844,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202311,2120000.0,1199667.0
35845,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,16,ACTIVE,202312,1420000.0,1162903.0
35846,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202301,1980000.0,1537097.0
35847,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202302,2390000.0,1826071.0
35848,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202303,3270000.0,2246774.0
35849,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202304,3340000.0,2406333.0
35850,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202305,2990000.0,2340968.0
35851,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202306,2740000.0,1834667.0
35852,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202307,3250000.0,1935806.0
35853,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202308,2770000.0,1832258.0
35854,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202309,3230000.0,2117667.0
35855,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202310,3210000.0,2170968.0
35856,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202311,2660000.0,1621667.0
35857,6277059,SWD,HERNANDO CO UTL-WEST,2736000.0,17,ACTIVE,202312,2010000.0,1568387.0
35858,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202301,2060000.0,1010645.0
35859,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202302,1140000.0,996786.0
35860,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202303,1210000.0,1032903.0
35861,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202304,1240000.0,1022000.0
35862,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202305,1440000.0,1041613.0
35863,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202306,1320000.0,975000.0
35864,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202307,1190000.0,1024194.0
35865,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202308,1200000.0,1020645.0
35866,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202309,1270000.0,831333.0
35867,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202310,1260000.0,795806.0
35868,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202311,1210000.0,1025667.0
35869,6277059,SWD,HERNANDO CO UTL-WEST,3024000.0,12,ACTIVE,202312,1160000.0,989355.0
35870,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202301,3150000.0,2710323.0
35871,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202302,3530000.0,2917500.0
35872,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202303,3360000.0,2993548.0
35873,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202304,3500000.0,3049000.0
35874,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202305,3430000.0,3062903.0
35875,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202306,3580000.0,3044333.0
35876,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202307,3360000.0,3000000.0
35877,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202308,3290000.0,2976129.0
35878,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202309,3670000.0,3110333.0
35879,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202310,3610000.0,2456452.0
35880,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202311,3280000.0,2961000.0
35881,6277059,SWD,HERNANDO CO UTL-WEST,3500000.0,18,ACTIVE,202312,3110000.0,2863548.0
35882,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202301,1220000.0,959355.0
35883,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202302,1330000.0,1029286.0
35884,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202303,1630000.0,1153226.0
35885,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202304,2040000.0,1271667.0
35886,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202305,1490000.0,1176129.0
35887,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202306,1330000.0,969000.0
35888,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202307,1720000.0,1081290.0
35889,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202308,1330000.0,1046452.0
35890,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202309,1660000.0,1233667.0
35891,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202310,2000000.0,1015161.0
35892,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202311,1480000.0,1104333.0
35893,6277059,SWD,HERNANDO CO UTL-WEST,3902000.0,1,ACTIVE,202312,1160000.0,949677.0
35894,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202301,2370000.0,1806129.0
35895,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202302,2880000.0,2081786.0
35896,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202303,3330000.0,2437097.0
35897,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202304,4300000.0,2673333.0
35898,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202305,3320000.0,2148710.0
35899,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202306,2550000.0,1877333.0
35900,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202307,3240000.0,1870323.0
35901,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202308,3460000.0,2028065.0
35902,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202309,2720000.0,1636333.0
35903,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202310,4040000.0,2562581.0
35904,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202311,4350000.0,2178333.0
35905,6277059,SWD,HERNANDO CO UTL-WEST,4752000.0,14,ACTIVE,202312,2310000.0,1709355.0
35906,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202301,2340000.0,1898710.0
35907,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202302,2500000.0,1995000.0
35908,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202303,2700000.0,2309677.0
35909,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202304,2910000.0,2365333.0
35910,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202305,3100000.0,2659032.0
35911,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202306,3320000.0,2502333.0
35912,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202307,2970000.0,2521935.0
35913,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202308,2980000.0,2528387.0
35914,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202309,3010000.0,2674000.0
35915,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202310,3430000.0,1883871.0
35916,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202311,3270000.0,2661667.0
35917,6277059,SWD,HERNANDO CO UTL-WEST,5184000.0,11,ACTIVE,202312,3320000.0,2491613.0
35918,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202301,6510000.0,4948710.0
35919,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202302,6840000.0,5681429.0
35920,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202303,8400000.0,6383871.0
35921,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202304,8950000.0,6625667.0
35922,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202305,9190000.0,6220323.0
35923,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202306,7280000.0,5252667.0
35924,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202307,8100000.0,5532581.0
35925,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202308,7480000.0,5565484.0
35926,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202309,7730000.0,6021333.0
35927,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202310,9330000.0,6900968.0
35928,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202311,7790000.0,5719667.0
35929,6277059,SWD,HERNANDO CO UTL-WEST,8000000.0,9,ACTIVE,202312,6280000.0,4827419.0
35930,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202301,31000.0,4484.0
35931,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202302,125000.0,5571.0
35932,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202303,57000.0,27806.0
35933,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202304,75000.0,49900.0
35934,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202305,67000.0,50000.0
35935,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202306,61000.0,48067.0
35936,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202307,54000.0,32323.0
35937,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202308,50000.0,22839.0
35938,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202309,48000.0,29400.0
35939,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202310,51000.0,33000.0
35940,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202311,40000.0,26433.0
35941,6277060,SWD,HERNANDO CO UTL-EAST,100000.0,9,ACTIVE,202312,44000.0,29710.0
35942,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202301,58000.0,31419.0
35943,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202302,60000.0,38071.0
35944,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202303,73000.0,64226.0
35945,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202304,80000.0,62467.0
35946,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202305,75000.0,67097.0
35947,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202306,70000.0,59000.0
35948,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202307,67000.0,51968.0
35949,6277060,SWD,HERNANDO CO UTL-EAST,192000.0,3,ACTIVE,202308,57000.0,43032.0
